Cust_ID,State,Latitude,Longitude,ZipCode
1985-MBRYP,California,38.32153,-120.236358,95223
9372-TXXPS,California,38.183918,-120.898817,95225
3259-QMXUN,California,38.233879,-120.861666,95226
1015-JPFYW,California,38.227285,-121.02789,95227
6645-MXQJT,California,37.943954,-120.67108,95228
4360-QRAVE,California,37.956963,-120.863055,95230
8433-WPJTV,California,37.873283,-121.292034,95231
5804-JMYIO,California,38.358464,-120.579304,95232
6484-LATFU,California,38.047746,-121.030499,95236
7599-NTMDP,California,38.166791,-121.14207,95237
0536-ACXIP,California,38.128087,-121.4078,95242
0936-NQLJU,California,38.304194,-120.592431,95245
1575-KRZZE,California,38.147852,-120.440124,95247
3251-YMVWZ,California,38.196497,-120.61689,95249
4884-LEVMQ,California,38.156971,-120.849231,95252
8857-CUPFQ,California,38.192608,-120.957842,95254
7610-TVOPG,California,38.41935,-120.469545,95255
3638-DIMPH,California,38.392686,-120.415951,95257
1845-ZLLIG,California,38.169605,-121.310964,95258
8559-WNQZS,California,37.321233,-120.656354,95301
1699-UOTXU,California,37.818589,-120.256995,95305
0635-WKOLD,California,37.553469,-120.952825,95307
5993-JSUWV,California,38.085839,-120.37855,95310
4518-FZBSX,California,37.722127,-120.110174,95311
5387-ASZNZ,California,37.420273,-120.66527,95312
6988-CJEYV,California,37.435664,-121.049056,95313
3097-FQTVJ,California,37.524721,-120.757977,95316
5465-BUBFA,California,37.127386,-120.506422,95317
7299-GNVPL,California,37.654551,-119.822984,95318
9743-DQKQW,California,37.818543,-121.006907,95320
1215-VFYVK,California,37.902968,-119.667544,95321
9371-BITHB,California,37.147198,-121.120161,95322
9093-FPDLG,California,37.394536,-120.890747,95324
0541-FITGH,California,37.479926,-120.230424,95325
6985-HAYWX,California,37.5923,-120.853288,95326
7508-KBIMB,California,37.84771,-120.486589,95327
6838-HVLXG,California,37.555631,-120.911653,95328
2277-DJJDL,California,37.666587,-120.411517,95329
1897-OKVMW,California,37.80821,-121.308401,95330
5485-ITNPC,California,37.249377,-120.249581,95333
0233-FTHAV,California,37.361987,-120.748394,95334
4644-PIZRT,California,38.109125,-120.078597,95335
8922-NPKBJ,California,37.830267,-121.201018,95336
2740-TVLFN,California,37.750822,-121.238423,95337
7771-CFQRQ,California,37.526791,-119.99437,95338
9512-PHSMG,California,37.255637,-120.493537,95340
6963-EZQEE,California,37.581496,-119.972762,95345
2452-KDRRH,California,38.121601,-120.133915,95346
4146-SVFUD,California,37.621458,-121.012295,95351
1564-HJUVY,California,37.639029,-120.964772,95354
3617-XLSGQ,California,37.672906,-120.946594,95355
7517-LDMPS,California,37.716186,-121.025836,95356
7244-KXYZN,California,37.670526,-120.877572,95357
5226-NOZFC,California,37.612612,-121.108568,95358
1400-WIVLL,California,37.785033,-120.776141,95361
8148-NLEGT,California,38.224869,-119.755729,95364
8347-GDTMP,California,37.750778,-121.13238,95366
6746-WAUWT,California,37.713152,-121.08739,95368
0428-IKYCP,California,37.982716,-120.343732,95370
2187-PKZAY,California,37.316807,-120.855753,95374
4003-OCTMP,California,37.680968,-121.446049,95376
6652-YFFJO,California,37.939768,-120.188002,95379
7225-IILWY,California,37.474396,-120.875917,95380
5248-RPYWW,California,37.529656,-120.854357,95382
7923-IYJWY,California,38.107441,-120.230625,95383
3170-GWYKC,California,37.609095,-121.263381,95385
9830-ECLEN,California,37.421299,-120.599587,95388
2668-TZSPS,California,38.488431,-122.752839,95403
7446-SFAOA,California,38.394091,-122.739814,95407
9522-ZSINC,California,38.468893,-122.580539,95409
8234-GSZYK,California,39.225694,-123.717354,95410
6505-OZNPG,California,38.731055,-123.316553,95412
6164-HAQTX,California,39.025867,-123.381544,95415
7765-LWVVH,California,39.361283,-123.784599,95420
1658-TJVOA,California,38.578807,-123.19338,95421
0953-LGOVU,California,38.965804,-122.631779,95422
4692-NNQRU,California,38.801936,-122.938935,95425
7742-MYPGI,California,38.838088,-122.73203,95426
9619-GSATL,California,39.756049,-123.358701,95429
5622-UEJFI,California,38.445603,-123.063756,95430
0674-DGMAQ,California,39.108252,-123.645121,95432
6203-HBZPA,California,38.499302,-122.92444,95436
0484-FFVBJ,California,39.455555,-123.683979,95437
0301-FIDRB,California,38.493888,-122.777141,95439
4139-JPIAM,California,38.731771,-123.064272,95441
2181-TIDSV,California,38.368744,-122.522642,95442
2761-XECQW,California,39.045246,-122.743181,95443
1936-CZAKF,California,38.434362,-122.86891,95444
9453-PATOS,California,38.848082,-123.50608,95445
4402-FTBXC,California,38.93706,-123.118111,95449
2931-XIQBR,California,38.93496,-122.792243,95451
0106-UGRDO,California,38.419525,-122.521585,95452
5542-TBBWB,California,39.080469,-122.955176,95453
1930-QPBVZ,California,39.806141,-123.531098,95454
2606-PKWJB,California,39.245911,-123.77214,95456
5322-ZSMZY,California,38.925545,-122.549083,95457
8059-UDZFY,California,39.141934,-122.770679,95458
7740-BTPUX,California,38.966713,-123.586412,95459
5220-AGAAX,California,39.305545,-123.743697,95460
0208-BPQEJ,California,38.787446,-122.58675,95461
9435-JMLSX,California,38.471049,-123.015549,95462
3352-ALMCK,California,39.182916,-123.552571,95463
5312-IRCFR,California,39.12334,-122.838198,95464
5294-IMHHT,California,38.415003,-122.998726,95465
6176-YJWAS,California,39.408634,-123.045516,95469
5310-NOOVA,California,39.298065,-123.25211,95470
4526-EXKKN,California,38.522328,-122.97932,95471
5311-IHLEI,California,38.398815,-122.861923,95472
3987-KQDDU,California,38.25485,-122.461799,95476
3404-JNXAX,California,39.134075,-123.23422,95482
5131-PONJI,California,39.220368,-122.907693,95485
3489-VSFRD,California,39.492046,-123.375818,95490
3345-JHUEO,California,38.527297,-122.810044,95492
5815-HGGHV,California,39.222323,-122.985488,95493
5260-UMPWX,California,38.888351,-123.239647,95494
5649-RXQTV,California,40.166028,-123.584144,95511
2674-MIAHT,California,40.309088,-123.668201,95514
2576-HXMPA,California,40.965011,-124.015255,95519
7587-AOVVU,California,40.839958,-124.003757,95521
6898-MDLZW,California,40.94338,-123.831799,95525
4707-YNOQA,California,40.854512,-123.450097,95527
9357-UJRUN,California,40.497283,-123.93037,95528
8648-PFRMP,California,40.4785,-124.301372,95536
7663-CUXZB,California,40.726949,-124.217378,95537
0258-NOKBL,California,40.584991,-124.121504,95540
1163-VIPRI,California,40.057784,-123.679461,95542
9348-ROUAI,California,40.342928,-124.063329,95545
9443-JUBUO,California,41.163637,-123.704841,95546
3043-TYBNO,California,40.664483,-123.865325,95549
4830-FAXFM,California,40.7666,-123.80458,95550
5906-BFOZT,California,40.665952,-124.240051,95551
2960-NKRSO,California,40.390301,-123.412327,95552
8996-ZROXE,California,40.210895,-123.86,95553
5598-IKHQQ,California,40.267158,-123.805913,95554
0397-ZXWQF,California,41.336354,-124.044354,95555
5266-PFRQK,California,41.269521,-123.546958,95556
4674-HGNUA,California,40.274302,-124.210902,95558
6765-MBQNU,California,40.184094,-123.745487,95559
9786-IJYDL,California,40.142256,-123.852927,95560
1303-SRDOK,California,40.485849,-124.163234,95562
3769-MHZNV,California,40.89866,-123.539754,95563
6295-OSINB,California,40.809636,-124.189977,95564
3308-MHOOC,California,40.440636,-124.098739,95565
2207-QPJED,California,41.444606,-123.471895,95568
4177-JPDFU,California,40.363446,-123.835041,95569
2239-CFOUJ,California,41.162295,-124.027381,95570
8046-DNVTL,California,40.310119,-123.909449,95571
2209-XADXF,California,40.949012,-123.655847,95573
6620-JDYNW,California,39.873371,-123.741474,95585
4770-UEZOX,California,40.053159,-123.995867,95589
1038-RQOST,California,40.170357,-123.417298,95595
4568-TTZRT,California,38.99003,-121.114408,95602
9513-DXHDA,California,38.912881,-121.082766,95603
0516-QREYC,California,38.681651,-122.130569,95607
8084-OIVBS,California,38.384648,-121.578701,95612
8896-BQTTI,California,38.880622,-120.973865,95614
3865-QBWSJ,California,38.311609,-121.554034,95615
3352-RICWQ,California,38.508735,-121.678813,95616
2160-GPFXD,California,38.544002,-121.685559,95618
2065-MMKGR,California,38.683605,-120.811852,95619
5857-TYBCJ,California,38.392821,-121.799917,95620
1498-NHTLT,California,38.69549,-121.307864,95621
1402-PTHGN,California,38.434138,-121.30587,95624
4176-RELJR,California,38.349195,-121.902943,95625
5199-FPUSP,California,38.834469,-122.127193,95627
6377-KSLXC,California,38.652065,-121.25441,95628
1796-JANOW,California,38.513484,-120.704613,95629
0238-WHBIQ,California,38.672638,-121.147403,95630
8735-NBLWT,California,39.031876,-120.811141,95631
6651-RLGGM,California,38.274451,-121.259201,95632
1614-JBEBI,California,38.9386,-120.785514,95634
5696-EXCYS,California,38.375325,-121.507935,95639
5795-KTGUD,California,38.33788,-120.954202,95640
7924-GJZFI,California,38.336216,-120.76901,95642
4702-HDRKD,California,38.875508,-121.765866,95645
8512-WIWYV,California,38.631489,-120.015167,95646
5897-ZYEKH,California,38.922812,-121.312005,95648
5456-ITGIC,California,38.809175,-121.171375,95650
1406-PUQVY,California,38.674276,-121.961866,95653
9114-AAFQH,California,38.671295,-121.388251,95660
8715-KKTFG,California,38.736685,-121.251984,95661
1728-BQDMA,California,38.859093,-121.182872,95663
5117-ZSMHQ,California,38.546999,-120.271114,95666
5151-HQRDG,California,38.733714,-120.795213,95667
0960-HUWBM,California,38.833554,-121.498102,95668
6465-GSRCL,California,38.489273,-120.891614,95669
0263-FJTQO,California,38.724322,-120.991237,95672
7319-ZNRTR,California,38.688764,-121.457596,95673
7503-EPSZW,California,38.545775,-120.743325,95675
7089-XXAYG,California,38.7904,-121.236973,95677
8070-AAWZP,California,38.984756,-121.345074,95681
1666-JXLKU,California,38.598936,-120.963092,95682
7855-DIWPO,California,38.470423,-121.114897,95683
5133-POWUA,California,38.606703,-120.586659,95684
5652-MSDEY,California,38.432145,-120.77069,95685
1810-BOHSY,California,38.333133,-121.920151,95687
1784-BXEFA,California,38.419088,-122.024568,95688
7351-MHQVU,California,38.481902,-120.603668,95689
9224-VTYID,California,38.240419,-121.587535,95690
9500-IWPXQ,California,38.627951,-121.593287,95691
5762-TJXGK,California,39.043387,-121.409837,95692
4504-YOULA,California,38.392559,-121.225093,95693
5569-IDSEY,California,38.578604,-122.024579,95694
7284-ZZLOH,California,39.218096,-120.79153,95701
1777-JYQPJ,California,39.084645,-120.894014,95713
3401-URHDA,California,39.23754,-120.720196,95715
1599-EAHXY,California,39.170376,-120.838404,95717
8631-XVRZL,California,38.766036,-120.209673,95720
3853-LYGAM,California,39.003358,-121.022539,95722
5751-USDBL,California,39.279068,-120.414275,95728
5680-LQOGP,California,38.805481,-120.13287,95735
8189-DUKMV,California,38.591134,-121.161585,95742
9931-DCEZH,California,38.784329,-121.373245,95747
1898-JSNDC,California,38.35363,-121.44195,95758
0315-LVCRK,California,38.684437,-121.055634,95762
3911-RSNHI,California,38.823278,-121.281856,95765
2410-CIYFZ,California,38.694081,-121.694431,95776
5505-OVWQW,California,38.608405,-121.449942,95815
7271-AJDTL,California,38.574856,-121.46504,95816
1867-TJHTS,California,38.550722,-121.457314,95817
6860-YRJZP,California,38.53508,-121.444144,95820
4429-WYGFR,California,38.625096,-121.383658,95821
2817-LVCPP,California,38.512569,-121.495184,95822
5038-ETMLM,California,38.475465,-121.443625,95823
5056-FIMPT,California,38.517295,-121.439819,95824
4521-WFJAI,California,38.590035,-121.412455,95825
6569-KTMDU,California,38.542532,-121.378826,95826
8809-XKHMD,California,38.486938,-121.395805,95828
0396-YCHWO,California,38.486502,-121.334051,95829
0867-LDTTC,California,38.490508,-121.284171,95830
9391-DXGGG,California,38.445939,-121.496855,95832
9844-FELAJ,California,38.619049,-121.517552,95833
2122-SZZZD,California,38.646209,-121.52446,95834
3148-AOIQT,California,38.691607,-121.602284,95837
8395-ETZKQ,California,38.660442,-121.346321,95841
6692-YQHXC,California,38.687367,-121.34848,95842
3889-VWBID,California,38.715498,-121.363411,95843
5222-JCXZT,California,38.585826,-121.376263,95864
9754-CLVZW,California,39.19514,-121.503883,95901
2739-CCZMB,California,39.467828,-120.841386,95910
7080-TNUWP,California,38.982373,-122.047751,95912
0496-AHOOK,California,39.396585,-121.38029,95914
8336-TAVKX,California,39.657228,-121.37778,95916
2468-SJFLM,California,39.457388,-121.818201,95917
3181-VTHOE,California,39.292334,-121.320597,95918
7168-HDQHG,California,39.440687,-121.263583,95919
4567-AKPIA,California,40.171312,-121.120605,95923
7901-HXJVA,California,39.681488,-121.83721,95928
5924-IFQTT,California,40.080342,-120.957805,95934
7968-QUXNS,California,39.381174,-121.21191,95935
8903-WMRNW,California,39.607831,-121.777959,95938
2452-SNHFZ,California,39.53222,-122.594879,95939
3629-WEAAM,California,39.531028,-121.24807,95941
6029-CSMJE,California,40.077028,-121.494168,95942
7993-NQLJE,California,39.597975,-122.032248,95943
9909-DFRJA,California,39.564113,-120.868836,95944
9099-FTUHS,California,39.194539,-120.988066,95945
0581-BXBUB,California,39.203817,-121.19584,95946
4962-CHQPW,California,40.160386,-120.835428,95947
9467-ROOLM,California,39.346898,-121.759537,95948
5150-ITWWB,California,39.732767,-122.042298,95951
2253-KPMNB,California,39.258746,-121.77697,95953
1345-ZUKID,California,39.933852,-121.584371,95954
6429-SHBCB,California,39.281194,-122.226568,95955
9281-OFDMF,California,39.937017,-121.058043,95956
2603-HVKCG,California,39.068071,-121.832638,95957
1834-WULEG,California,39.333737,-120.858667,95959
9097-ZUBYC,California,39.423046,-120.984472,95960
5148-ORICT,California,39.082568,-121.55325,95961
4893-GYUJU,California,39.342587,-121.249833,95962
4578-PHJYZ,California,39.748037,-122.302169,95963
7272-QDCKA,California,39.624561,-121.552866,95965
8908-SLFCJ,California,39.473896,-121.415927,95966
9766-HGEDE,California,39.69676,-121.644379,95969
6968-MHOMU,California,39.424957,-122.039307,95970
5044-XDPYX,California,39.903272,-121.843567,95973
1814-WFGVS,California,39.495768,-121.747472,95974
3721-WKIIL,California,39.176595,-121.291692,95977
6734-CKRSM,California,39.904002,-121.527823,95978
1265-ZFOSD,California,39.288127,-122.415841,95979
6568-POCUI,California,39.58458,-121.093256,95981
5197-LQXXH,California,40.053684,-120.743116,95983
3457-PQBYH,California,39.34128,-120.786867,95986
7682-AZNDK,California,39.117537,-122.284654,95987
5384-ZTTWP,California,39.02741,-121.614982,95991
3745-HRPHI,California,39.075694,-121.70606,95993
7636-OWBPG,California,40.587919,-122.464732,96001
1231-YNDEK,California,40.527834,-122.318749,96002
1407-DIGZV,California,40.677649,-122.29467,96003
0570-BFQHT,California,40.448632,-122.306657,96007
4393-OBCRR,California,40.722733,-122.109666,96008
8564-LDKFL,California,40.775272,-123.287414,96010
3696-DFHHB,California,41.096569,-121.879082,96011
4717-GHADL,California,41.388397,-122.794636,96014
5501-TVMGM,California,41.486953,-120.913975,96015
5879-HMFFH,California,40.936285,-121.572692,96016
6772-WFQRD,California,41.121108,-122.336613,96017
3810-DVDQQ,California,40.692523,-122.369876,96019
6972-SNKKW,California,40.243494,-121.154733,96020
3694-GLTJM,California,39.913777,-122.289984,96021
8550-XSXUQ,California,40.336392,-122.448533,96022
9055-MOJJJ,California,40.586588,-122.903677,96024
4359-INNWN,California,41.212695,-122.392067,96025
0585-EGDDA,California,41.405193,-123.008567,96027
4032-RMHCI,California,41.017282,-121.468945,96028
0549-CYCQN,California,39.84784,-122.544556,96029
3481-JHUZH,California,41.232128,-123.194748,96031
3594-IVHJZ,California,40.740138,-122.587476,96033
6869-FGJJC,California,41.411315,-122.697236,96034
3896-ZVNET,California,40.03194,-122.176023,96035
8205-VSLRB,California,41.528541,-122.955018,96037
5960-MVTUK,California,41.599978,-122.539381,96038
6817-WTYHE,California,41.831901,-123.487478,96039
3082-VQXNH,California,40.789799,-121.474529,96040
4931-TRZWN,California,41.962127,-122.527696,96044
0750-EKNGL,California,40.648024,-123.465088,96046
7669-LCRSD,California,40.524535,-122.647172,96047
3567-PQTSO,California,40.913192,-123.06597,96048
8043-PNYSD,California,40.883853,-122.418258,96051
9938-EKRGF,California,40.704293,-122.803899,96052
2703-AMTUL,California,41.280478,-121.160249,96054
0928-JMXNP,California,40.059385,-122.091481,96055
8173-RXAYP,California,41.10831,-121.360362,96056
4825-XJGDM,California,41.251322,-122.105209,96057
5402-HTOTQ,California,41.769709,-121.92063,96058
6734-JDTTV,California,40.426679,-121.850421,96059
7850-THJMU,California,40.331975,-121.460674,96061
3890-RTCMS,California,40.531257,-122.148139,96062
3717-FDJFU,California,40.877552,-121.885884,96065
3665-JATSN,California,41.33832,-122.290756,96067
7966-YOTQW,California,41.082472,-121.195215,96068
8853-TZDGH,California,40.582399,-122.195512,96073
4324-BZCKL,California,40.343213,-121.815412,96075
6924-TDGMT,California,40.367964,-122.937379,96076
1536-YHDOE,California,40.923558,-122.059933,96084
8123-QBNAZ,California,41.737962,-123.07557,96085
3629-ZNKXA,California,41.924174,-123.260788,96086
4827-LTQRJ,California,40.617614,-122.512861,96087
7711-YIJWC,California,40.497441,-121.827524,96088
5482-VXSXJ,California,40.021787,-122.127576,96090
7365-BVCJH,California,41.081847,-122.700545,96091
9620-ENEJV,California,39.955164,-122.018567,96092
2378-YIZKA,California,41.465121,-122.380947,96094
0689-DSXGL,California,41.764869,-122.671316,96097
6818-DJXAA,California,41.468877,-120.54229,96101
0464-WJTKO,California,41.505916,-120.152505,96104
8902-ZEOVF,California,39.872961,-120.198876,96105
6778-EICRF,California,39.745805,-120.580882,96106
2662-NNTDK,California,38.42528,-119.475741,96107
4132-KALRO,California,41.750354,-120.403885,96108
2874-YXVVA,California,40.198234,-120.18089,96113
1245-HARPS,California,40.294034,-120.512622,96114
4323-ELYYB,California,41.266008,-120.490731,96116
4293-ETKAP,California,40.507272,-120.338228,96117
6064-PUPMC,California,39.637471,-120.226338,96118
6504-VBLFL,California,41.042003,-120.506086,96119
6322-PJJDJ,California,38.735789,-119.85798,96120
0330-BGYZE,California,40.181279,-120.392967,96121
1085-LDWAM,California,39.786755,-120.445626,96122
7586-ZATGZ,California,40.845738,-120.322219,96123
7197-VOJMM,California,39.672813,-120.456699,96124
1843-TLSGD,California,40.346634,-120.386422,96128
9626-VFRGG,California,40.559177,-120.612113,96130
7075-BNDVQ,California,41.027281,-120.669427,96132
9143-CANJF,California,38.636052,-119.489162,96133
7284-BUYEC,California,41.813521,-121.492666,96134
2041-JIJCI,California,40.345949,-120.081187,96136
4900-MSOMT,California,39.227434,-120.091806,96140
2229-VWQJH,California,39.117018,-120.212535,96141
9194-GFVOI,California,39.061227,-120.179546,96142
1336-EZFZY,California,39.246654,-120.029273,96143
4282-MSACW,California,39.178337,-120.162806,96145
1403-LKLIK,California,39.191797,-120.212401,96146
0136-IFMYD,California,33.973616,-118.24902,90001
5144-TVGLP,California,33.949255,-118.246978,90002
9643-AVVWI,California,33.964131,-118.272783,90003
0253-ZTEOB,California,34.076259,-118.310715,90004
2706-QZIHY,California,34.059281,-118.30742,90005
6061-PQHMK,California,34.048013,-118.293953,90006
6137-MFAJN,California,34.008293,-118.346766,90008
9122-UMROB,California,34.062125,-118.315709,90010
4232-JGKIY,California,34.00709,-118.258681,90011
2402-TAIRZ,California,34.065875,-118.238728,90012
9659-ZTWSM,California,34.044639,-118.240413,90013
9139-TWBAS,California,34.043144,-118.251977,90014
6685-GBWJZ,California,34.039224,-118.266293,90015
2195-VVRJF,California,34.028735,-118.317236,90018
3913-RDSJZ,California,34.049841,-118.33846,90019
4203-QGNZA,California,34.029043,-118.239504,90021
5043-TRZWM,California,34.02381,-118.156582,90022
9494-BDNNC,California,34.046174,-118.446333,90025
1640-PLFMP,California,34.078991,-118.263804,90026
5366-OBVMR,California,34.127194,-118.295647,90027
7644-OMVMY,California,34.089953,-118.294824,90029
4573-JKNAE,California,34.078821,-118.177576,90032
9817-APLHW,California,34.030578,-118.399613,90034
8380-MQINP,California,34.051809,-118.383843,90035
0840-DFEZH,California,34.070291,-118.349191,90036
8690-ZVLCL,California,34.088017,-118.327168,90038
1125-SNVCK,California,33.994524,-118.149953,90040
0384-LPITE,California,34.137412,-118.207607,90041
4616-EWBNJ,California,34.11572,-118.192754,90042
1335-HQMKX,California,33.952714,-118.292061,90044
2545-EBUPK,California,33.954017,-118.402447,90045
6923-AQONU,California,34.108455,-118.362081,90046
2172-EJXVF,California,33.958149,-118.308441,90047
4536-PLEQY,California,34.001617,-118.222274,90058
7029-IJEJK,California,33.927254,-118.249826,90059
8871-JLMHM,California,33.92128,-118.274186,90061
5447-VYTKW,California,34.037251,-118.423573,90064
3623-FQBOX,California,34.108833,-118.229715,90065
8659-HDIYE,California,34.057496,-118.413959,90067
3474-BAFSJ,California,34.093781,-118.381061,90069
3865-ZFZIB,California,34.102084,-118.451629,90077
1855-AGAWH,California,33.970343,-118.171368,90201
7109-CQYUZ,California,34.099891,-118.414338,90210
1370-GGAWX,California,34.063947,-118.383001,90211
4680-KUTAJ,California,34.062095,-118.401508,90212
5307-UVGNB,California,33.88151,-118.234451,90220
2883-ILGWO,California,33.912246,-118.236773,90222
3642-BYHDO,California,33.956228,-118.120993,90240
9629-NHXFW,California,33.940884,-118.128628,90241
2696-RZVZW,California,33.921793,-118.140588,90242
5766-FTRTS,California,33.917145,-118.401554,90245
0396-HUJBP,California,33.890853,-118.297967,90247
8879-ZKJOF,California,33.90139,-118.315697,90249
6285-FTQBF,California,33.914775,-118.348083,90250
1474-JUWSM,California,33.923573,-118.200669,90262
3530-CRZSB,California,34.037037,-118.705803,90263
8498-XXGWA,California,34.074572,-118.831181,90265
9617-INGJY,California,33.889632,-118.39737,90266
0621-TSSMU,California,33.988572,-118.186565,90270
7234-KMNRQ,California,34.079449,-118.548306,90272
7636-PEPNS,California,33.788208,-118.404955,90274
4683-WYDOU,California,33.753146,-118.367459,90275
9052-DHNKM,California,33.830453,-118.384565,90277
6794-HKIAJ,California,33.873395,-118.37019,90278
5578-NKCXI,California,33.944624,-118.192615,90280
1642-HMARX,California,34.115192,-118.61017,90290
3096-WPXBT,California,33.991782,-118.479229,90291
8434-PNQZX,California,33.977468,-118.445475,90292
5950-AAAGJ,California,33.947305,-118.439841,90293
4299-OPXEJ,California,33.956445,-118.358634,90301
9618-LFJRU,California,33.936291,-118.332639,90303
6693-DJWTY,California,33.936827,-118.359824,90304
0744-GKNGE,California,33.958134,-118.330905,90305
6447-EGDIV,California,34.015481,-118.493231,90401
1167-OYZJF,California,34.035849,-118.503508,90402
4806-DXQCE,California,34.026334,-118.474222,90404
4854-SSLTN,California,33.833181,-118.292062,90502
5294-DMSFH,California,33.840399,-118.353714,90503
4837-PZTIC,California,33.867257,-118.330794,90504
0603-OLQDC,California,34.007353,-118.033683,90601
3272-VUHPV,California,33.972119,-118.020188,90602
4176-FXYBO,California,33.945318,-117.992066,90603
1063-DHQJF,California,33.929704,-118.01208,90604
8663-UPDGF,California,33.960891,-118.032222,90605
6719-FGEDO,California,33.976678,-118.065875,90606
1837-YQUCE,California,33.845706,-118.012204,90620
0369-ZGOVK,California,33.818477,-118.038307,90630
9919-KNPOO,California,33.902045,-118.008961,90638
7872-BAAZR,California,33.905963,-118.08263,90650
9391-LMANN,California,33.989524,-118.089299,90660
8174-TBVCF,California,33.801869,-117.995068,90680
1698-XFZCI,California,33.867593,-118.080637,90701
1877-HKBQX,California,33.8681,-118.067402,90703
4450-DLLMH,California,33.391181,-118.421305,90704
0428-AXXLJ,California,33.887676,-118.127289,90706
2746-DIJLO,California,33.798266,-118.300237,90710
3508-VLHCZ,California,33.841027,-118.078097,90715
4086-ATNFV,California,33.830431,-118.074071,90716
0468-YRPXN,California,33.794209,-118.317354,90717
5996-NRVXR,California,33.79499,-118.065591,90720
3739-YBWAB,California,33.897122,-118.164432,90723
7047-FWEYA,California,33.736387,-118.284363,90731
2000-MPKCA,California,33.744119,-118.31448,90732
9762-YAQAA,California,33.75462,-118.071128,90740
5473-KHBPS,California,33.728273,-118.085304,90743
0100-DUVFC,California,33.782068,-118.262263,90744
5397-TUPSH,California,33.822295,-118.26411,90745
8950-MTZNV,California,33.859171,-118.252272,90746
0326-VDYXE,California,33.752524,-118.210737,90802
6773-LQTVT,California,33.760458,-118.129725,90803
0436-TWFFZ,California,33.864622,-118.179626,90805
8566-YPRGL,California,33.802664,-118.179971,90806
6609-MXJHJ,California,33.823943,-118.111335,90808
2669-OIDSD,California,33.819814,-118.222416,90810
8400-WZICQ,California,33.781086,-118.199049,90813
9576-SYUHJ,California,33.797638,-118.11662,90815
0410-IPFTY,California,33.778436,-118.118648,90822
2831-EBWRN,California,34.196837,-118.142236,91001
9430-NKQLY,California,34.137319,-118.029837,91006
0247-SLUJI,California,34.145695,-117.95982,91010
9402-ORRAH,California,34.234912,-118.153729,91011
6483-OATDN,California,34.1528,-118.000482,91016
1293-HHSHJ,California,34.2112,-118.230625,91020
4840-ORQXB,California,34.168686,-118.057505,91024
3982-DQLUS,California,34.282704,-118.312929,91040
8610-ZIKJJ,California,34.296574,-118.244839,91042
3756-VNWDH,California,34.146635,-118.139225,91101
7801-KICAO,California,34.167465,-118.165327,91103
7673-LPRNY,California,34.165383,-118.123752,91104
6060-QBMGV,California,34.139402,-118.128658,91106
7339-POGZN,California,34.159007,-118.087353,91107
2828-SLQPF,California,34.122671,-118.112911,91108
4465-VDKIQ,California,34.17051,-118.289463,91201
2921-XWDJH,California,34.167926,-118.267539,91202
2558-BUOZZ,California,34.136306,-118.26036,91204
9257-AZMTZ,California,34.13658,-118.245839,91205
0003-MKNFE,California,34.162515,-118.203869,91206
0975-UYDTX,California,34.182378,-118.262922,91207
4682-BLBUC,California,34.239636,-118.245259,91214
0975-VOOVL,California,34.129058,-118.759788,91301
5968-VXZLG,California,34.130861,-118.68346,91302
5201-FRKKS,California,34.209532,-118.577563,91306
9799-CAYJJ,California,34.199787,-118.68493,91307
5443-SCMKX,California,34.172071,-118.946262,91320
8295-KMENE,California,34.370378,-118.504118,91321
6738-ISCBM,California,34.238208,-118.55029,91324
9821-BESNZ,California,34.236683,-118.517588,91325
3678-MNGZX,California,34.281911,-118.556218,91326
1335-NTIUC,California,34.255442,-118.421314,91331
2916-BQZLN,California,34.200175,-118.540958,91335
4558-CGYCZ,California,34.286131,-118.435969,91340
2368-GAKKQ,California,34.321621,-118.399841,91342
8710-YGLWG,California,34.238802,-118.482296,91343
3199-XGZCY,California,34.291273,-118.505104,91344
3785-KTYSH,California,34.266389,-118.459744,91345
6814-ZPWFQ,California,34.502432,-118.41459,91350
4063-EIKNQ,California,34.422519,-118.420717,91351
6993-YCOBK,California,34.231053,-118.338307,91352
5206-HPJKM,California,34.457005,-118.573726,91354
8393-JMVMB,California,34.214054,-118.88109,91360
5019-GQVCR,California,34.130992,-118.894673,91361
6036-TTFYU,California,34.191842,-118.822796,91362
2550-AEVRU,California,34.153733,-118.593408,91364
0969-RGKCU,California,34.178068,-118.615714,91367
0378-CJKPV,California,34.19225,-118.776874,91377
2880-FPNAE,California,34.202494,-118.448048,91405
1703-MGIAB,California,34.195685,-118.490752,91406
4311-QTTAI,California,34.17847,-118.459472,91411
4318-RAJVY,California,34.152875,-118.486056,91436
3612-YUNGG,California,34.177267,-118.31003,91502
2254-DLXRI,California,34.213049,-118.317651,91504
5062-CJJKH,California,34.174215,-118.345928,91505
9028-LIHRP,California,34.169706,-118.323548,91506
1053-MXTTK,California,34.15136,-118.364786,91602
1530-ZTDOZ,California,34.139082,-118.39275,91604
1301-LOPVR,California,34.207295,-118.400022,91605
0853-TWRVK,California,34.187599,-118.387125,91606
6212-ATMLK,California,34.132275,-117.611478,91701
8200-LGKSR,California,34.174493,-117.87068,91702
1568-BEKZM,California,34.098275,-117.967399,91706
0670-ANMUU,California,33.942895,-117.725644,91709
6897-RWMUB,California,33.990646,-117.663025,91710
6999-CHVCF,California,34.084747,-117.886844,91723
6134-KWTBV,California,34.08111,-117.853935,91724
